      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
   #Erot(W)cm-1             #J    #Speed(m/s)
          13.55              1         564.25
         454.10              6         372.68
         392.11              6         249.88
         265.60              3         412.81
          22.64              1         568.12
         141.15              3         320.92
         378.06              5         495.11
         261.98              3         287.35
          65.45              2         279.12
         131.43              2         407.61
         199.07              3         281.55
          91.70              2         490.49
         215.16              3         120.61
         352.93              5         493.75
         224.84              4         453.97
          12.81              1         440.53
         285.96              4         209.77
         180.27              2         160.27
         452.16              5         291.29
         125.72              3         165.57
         282.01              4         364.82
         387.37              4         308.60
         111.76              3         457.73
         356.36              4         315.22
          36.95              1         191.78
          49.26              1         210.60
          87.58              2         405.10
           6.02              0         514.29
         195.73              4         313.22
         191.68              3         554.83
         138.27              3         595.82
          91.26              2         114.01
          46.69              1         244.69
          68.79              2         342.24
         217.95              2         459.74
         207.44              5         180.07
         180.53              3         492.08
         285.59              5         221.48
          83.27              2         361.37
         139.58              3         411.39
         259.40              5         323.37
          79.97              2         655.51
         188.41              3         536.10
          91.36              2         285.74
         131.04              2         510.04
         206.10              4         430.33
         283.87              4         460.07
         335.89              5         211.31
         237.78              3         199.41
         250.89              4         550.62
         365.57              5         462.90
         170.33              4         533.51
          44.85              2         731.95
         261.13              4         325.22
         345.34              5         187.00
          96.92              2         244.95
          81.53              2         450.98
          98.37              2         428.95
         243.00              5         576.84
         274.34              3         189.98
         113.08              3         381.23
         210.87              4         194.36
         164.43              3         466.29
         293.40              4         461.09
         288.60              4         198.22
         240.30              4         231.19
         434.67              5         228.32
          28.69              1         736.69
         290.68              4         547.00
         412.68              6         180.58
         160.56              2         356.21
         326.06              4         292.83
         243.07              4         433.42
         195.27              3         436.66
          21.64              1         526.08
         184.98              3         464.06
         181.17              4         266.49
         280.63              5         559.58
         474.68              6         316.53
          39.22              1         305.75
          99.19              2         353.23
         298.98              5         444.80
         361.77              4         364.93
          26.28              1         465.53
          35.97              1         415.24
         187.18              2         400.33
         226.98              3         623.85
         192.15              4         471.76
         157.95              4         432.75
         105.70              2         604.97
         113.06              2         633.93
         255.17              4         292.36
         220.40              3         336.99
         191.25              3         246.42
         348.97              5         386.43
          36.42              1         315.00
         194.16              3         471.16
         127.52              2         628.27
         423.53              4         433.58
         315.58              4         397.86
         315.49              4         425.90
         352.60              5         482.34
         213.78              3         563.69
         110.86              2         511.35
         247.41              3         329.77
         257.27              4         336.53
         165.00              2         297.54
         184.00              4         202.71
         188.09              4         397.38
         149.49              2         421.21
         115.54              3         366.39
         317.49              4         196.24
          35.33              1         316.02
         136.87              2         385.40
         211.34              3         558.22
          15.01              1         600.74
         201.01              3         303.31
         175.06              4         417.45
          83.72              2         372.78
         223.78              3         235.94
         203.16              3         351.53
          55.99              2         355.09
         452.88              4         261.89
         233.24              3         329.88
          87.97              2         350.69
          64.00              2         363.29
         192.32              3         249.47
         124.28              3         514.59
         183.47              4         486.71
          72.33              2         415.71
          29.90              1         458.31
         218.69              4         315.30
          70.77              2         516.86
          51.26              1         524.41
         139.25              3         399.57
         197.56              4         179.24
         288.62              5         297.11
         264.02              4         312.06
          58.33              1         376.97
         564.05              6         247.23
         195.93              3         478.36
         168.61              3         651.13
          59.06              1         262.63
         247.71              4         461.76
         320.83              5         229.37
         195.24              3         513.68
         111.68              3         438.20
         287.89              4         519.03
         322.31              5         332.05
         538.65              6         242.29
         123.56              3         605.51
         233.80              3         340.60
         130.35              3         535.51
         276.28              4         344.65
          40.32              1         626.66
         239.59              3         131.79
         322.12              4         333.21
          70.34              2         164.00
          31.11              1         474.47
         159.55              2         582.61
         331.93              5         145.02
         144.22              2         352.99
          64.44              2         354.63
         306.38              4         110.09
         352.26              3         146.22
         152.42              4         527.84
         371.75              4         468.82
         371.31              6         518.98
         182.40              4         180.93
         148.42              3         578.03
         103.11              2         453.15
          63.09              2         634.48
          69.12              2         367.56
         173.80              3         482.62
         193.28              4         324.35
         386.89              5         317.59
         298.49              4         424.05
          94.54              2         342.30
         327.57              5         418.71
         219.07              4         366.14
          64.05              2         448.47
          35.09              1         412.78
         206.97              4         348.43
         144.98              3         465.17
         344.73              3         155.90
          42.76              1         208.24
         307.92              4         465.49
         258.69              2         566.00
          79.38              2         468.04
         108.58              3         621.47
         493.72              5         232.98
         379.39              4         403.10
         147.75              2         619.69
          21.97              1         184.88
          71.98              2         589.91
         253.92              4         351.15
          63.61              2         490.26
         352.62              4         208.46
          46.80              2         300.23
           6.26              0         759.55
         114.36              3         331.34
          74.28              2         689.38
           3.17              0         348.83
         180.22              4         607.04
         114.23              2         262.71
         492.70              5         215.54
         180.77              4         419.80
         357.06              4         267.06
          89.28              3         349.05
         110.90              3         296.38
         360.16              4         236.63
          40.69              1         440.91
         239.94              2         231.45
          23.57              1         517.84
         326.67              5         328.21
         434.61              6         449.93
         505.29              6         170.64
          73.90              2         468.55
          91.06              3         446.32
         135.77              3         301.43
         149.01              3         395.47
          26.95              1         263.44
         147.70              3         346.40
         109.90              3         425.84
          88.84              2         424.57
         338.23              4         211.95
         124.26              2         321.33
          79.60              2         282.67
         304.23              5         289.66
          37.95              1         503.13
         213.56              2         526.28
         325.92              4         221.51
          72.02              2         520.61
         333.17              6         296.37
         226.46              4         574.95
         191.65              4         241.33
         100.15              3         442.79
         195.33              3         187.75
          22.72              1         686.07
         198.85              3         168.77
          79.15              2         449.96
         292.03              4         324.78
          71.09              2         633.99
         158.93              2         479.07
         279.08              3         335.34
          66.53              2         264.17
         276.81              5         553.57
         313.54              4         470.56
         321.06              5         161.92
         122.59              2         396.90
         311.65              4         343.21
         289.82              4         430.04
         138.62              3         357.76
          63.13              2         255.66
         182.60              3         310.38
         161.27              2         209.72
          49.14              2         554.10
          80.16              2         222.57
          99.51              2         311.09
         321.95              4         525.91
          23.84              1         615.25
         242.97              3         438.19
          23.26              1         594.29
         235.31              3         515.99
         551.47              5         158.61
         384.65              5         340.95
         422.84              6         320.53
         328.86              4         409.63
          58.43              1         435.72
          26.74              1         588.40
          96.30              3         567.15
         413.03              4         338.75
         180.39              3         202.87
         138.21              3         448.41
         177.75              3         213.91
         340.92              4         249.60
         331.30              6         165.39
          78.04              2         298.89
         397.84              5         201.85
         208.74              3          90.65
         125.72              2         197.66
          72.15              2         473.30
         192.88              3         532.72
         331.86              5         306.61
         218.19              3         610.45
         384.67              4         198.35
         368.19              5         379.13
         154.95              3         465.06
          73.56              2         513.36
         446.14              6         322.29
         169.16              4         310.95
         248.97              4         362.12
          30.96              1         235.87
         258.87              5         330.80
         233.42              2         359.77
          52.71              1         442.32
         117.90              2         352.64
         113.14              2         338.74
         243.17              3         511.51
         228.13              4         344.69
         146.56              3         168.31
         341.97              5         233.97
         166.27              4         259.45
          57.66              2         480.32
          77.00              2         239.09
         161.56              3         265.54
         198.01              4         577.96
          93.22              1         560.79
         382.21              5         288.92
         222.98              4         346.09
         116.54              2         331.11
          25.04              1         418.90
         366.41              4         336.94
         357.12              4         216.14
         106.34              2         131.80
         180.96              4         429.27
          29.99              1         784.13
         263.85              5         322.61
         176.16              3         373.03
         332.78              5         314.65
          62.98              2         229.28
         165.56              3         541.80
         309.72              4         483.89
         188.19              3         543.49
         372.48              5         394.08
         250.21              4         244.13
          16.40              1         641.86
         248.00              5         145.85
          43.88              1         435.87
         178.51              3         357.36
         221.10              4         312.87
         373.16              5         108.89
          70.19              2         519.88
         193.15              3         259.50
         248.57              3         190.78
         459.09              5         439.67
         244.62              4         416.03
          86.19              2         366.07
         279.67              3         432.33
         131.55              3         293.27
         116.59              3         297.47
          51.99              2         591.84
         244.54              3         277.80
         183.94              4         468.58
         382.90              4         302.11
          92.59              2         208.70
         182.84              3         230.01
         200.02              3         166.49
         218.69              4         529.95
         259.00              4         416.30
         323.98              4         250.56
         222.81              4         413.41
         223.68              3         163.81
         277.07              5         497.35
         145.11              3         468.03
         148.31              3         405.55
         350.19              4         263.99
         330.81              5         359.20
         257.31              4         227.80
         173.53              3         288.29
         437.76              5         272.14
         175.59              3         241.57
         352.63              5         235.78
         280.43              3         478.40
         116.39              2         410.17
         298.22              4         125.13
         105.85              2         408.19
         317.05              5         340.81
         495.18              6         189.56
         292.43              4         506.93
          15.96              1         476.46
          78.66              1         502.37
          93.52              2         605.87
          80.30              2         591.82
          55.30              2         374.69
         341.46              5         333.41
         172.14              3         287.28
         409.89              5         216.58
         130.07              2         340.40
         459.79              6         364.90
          77.93              2         236.83
         276.30              4         119.05
         318.94              4         309.21
         558.07              4         228.49
           4.49              0         497.44
          21.02              1         433.96
          13.89              1         765.40
         127.81              3         495.39
         274.54              4         310.65
         492.37              5         190.28
         262.26              3         505.22
         266.39              3         178.25
         401.95              4         170.85
         118.56              3         500.10
         162.41              3         187.92
         245.46              3         411.31
         433.31              5         409.36
         306.08              4         285.38
         144.38              2         539.91
         167.74              3         606.66
          76.48              1         320.21
         173.56              3         324.45
         229.62              4         120.64
          54.14              2         467.22
         176.63              3         370.49
         200.39              4         269.34
         302.50              4         553.05
         443.97              6         215.14
         173.55              3         384.41
         364.54              5         220.53
          28.54              1         495.89
          57.93              2         325.57
         241.01              4         134.57
         506.45              6         335.04
         350.64              5         290.76
         115.84              2         390.44
         199.69              2         412.04
         103.50              2         312.34
         226.26              4         171.97
          35.63              1         240.86
         188.28              3         566.53
         313.75              4         281.13
         259.98              4         395.07
         106.44              2         718.10
          64.91              2         184.23
         310.62              5         409.81
         225.13              3         473.40
         142.40              2         574.29
         171.99              3         601.08
         101.39              3         488.17
          74.43              2         190.17
         163.07              3         152.71
         133.83              3         395.28
         479.20              6         237.98
         477.39              6         318.88
         143.69              3         343.94
         306.80              3         211.52
         364.88              5         236.84
          73.98              2         333.23
         319.52              4         514.52
         267.60              4         151.65
         162.92              2         268.68
         108.92              1         516.94
         252.17              3         208.97
         423.07              3         221.54
          79.54              3         421.09
          65.83              2         372.43
         133.79              3         416.54
          93.27              2         257.04
         392.91              5         221.14
          53.90              2         424.26
         407.35              5         415.72
         239.92              4         433.39
         336.64              6         379.47
         162.69              2         311.04
         109.55              3         262.11
          81.14              2         328.02
         273.23              4         584.70
          97.47              2         359.03
          10.92              1         703.46
         271.56              3         476.02
         254.06              3         408.38
          70.86              2         258.79
         341.25              3         232.85
         147.83              3         581.16
         212.00              4         337.41
         190.02              4         245.08
          60.24              2         669.37
         221.65              3         555.37
          52.61              2         271.10
           1.89              0         403.51
         168.31              4         300.23
         130.40              3         264.97
         293.48              5         357.72
         360.87              5         213.85
         576.63              7         140.18
         140.22              3         270.04
         256.34              3         322.58
         258.40              4         224.67
         282.48              5         360.45
         280.73              5         200.53
         231.78              2         573.53
          89.38              2         578.00
         226.90              3         232.82
         128.35              3         642.01
          51.01              2         603.27
         316.90              4         278.83
         442.04              6         146.92
         127.17              3         105.47
          27.07              1         400.26
          42.88              1         579.81
          97.40              2         612.20
         390.31              6         426.96
         323.33              3         431.33
         377.39              4         207.74
         192.91              2         384.48
         164.21              3         467.56
         113.04              2         223.55
         205.97              4         503.85
         128.81              3         543.50
          52.09              2         389.85
         164.25              4         409.78
          64.33              2         536.79
          41.38              2         226.07
         154.39              3         350.28
         457.08              6         115.19
         410.54              5         131.60
         158.47              3         357.57
         195.55              4         557.51
         168.22              3         435.97
         246.66              3         235.70
          96.93              2         291.37
         142.00              2         243.96
         139.93              2         296.97
          68.77              2         623.12
          48.58              2         528.98
         108.07              2         276.08
         193.61              3         284.72
          89.82              2         476.50
          42.99              1         461.09
          23.22              1         278.47
         105.46              2          83.91
         168.38              3         399.16
          85.32              2         411.58
         177.57              4         322.64
         139.24              2         622.92
          46.44              1         496.35
         472.03              6         209.55
         111.23              2         307.93
         110.45              3         527.11
         345.63              4         254.55
          49.47              2         386.26
          54.74              1         226.85
         264.91              4         414.86
         226.36              4         445.39
          35.03              1         315.77
         113.74              3         292.56
          84.86              2         240.47
         360.59              5         233.27
         333.69              4         253.33
         126.88              3         180.30
         123.05              2         410.66
          39.88              1         609.92
          82.82              2         497.29
         179.19              3         201.85
         368.44              6         416.18
         388.68              5         408.89
         223.37              4         279.96
         169.56              3         568.54
         309.17              5         309.71
         167.97              3         284.66
         105.96              2         528.66
         325.08              5         147.33
           7.79              1         477.13
          20.55              1         246.54
         238.68              3         554.22
         317.30              4         155.47
          95.18              2         314.48
          71.86              2         350.31
         238.43              4         329.28
          89.99              2         679.82
         274.73              4         429.23
         396.96              5         459.95
         231.02              4         347.47
         204.10              4         289.58
         195.41              3         572.58
         320.51              5         406.70
         249.15              3         160.73
          98.40              2         469.13
         350.48              4         144.78
         329.05              4         183.21
         254.68              4         396.67
          77.06              2         419.21
         423.63              5         292.93
         218.90              3         196.06
         351.35              4         159.80
         111.77              2         402.94
          39.65              1         273.41
         168.76              3         582.42
         484.83              5         180.03
          92.69              2         323.59
         307.76              2         458.63
         467.38              4         207.68
          87.44              2         325.56
         369.44              5         242.72
         183.49              4         523.15
         328.76              3         408.62
         191.36              4         417.85
         164.88              3         389.27
         347.17              6         118.10
          75.89              2         416.82
         220.91              3         357.25
         211.41              4         454.53
         265.51              4         430.39
         355.84              5         441.59
         243.32              4         506.34
         137.59              4         275.65
         108.05              2         464.48
         243.69              3         528.07
         222.74              3         429.35
         324.27              4         404.02
         275.07              4         495.75
         329.37              4         399.79
         318.76              4         482.69
         460.80              5         181.58
          31.27              1         203.24
         257.65              5         303.62
          57.30              1         512.34
          91.96              2         659.02
         479.17              5         402.42
         203.53              3         422.28
          27.22              1         167.23
         298.52              4         292.83
         389.18              6         175.25
         119.31              3         170.08
         139.55              3         566.75
         277.52              5         211.24
         233.03              4         407.05
          62.67              2         257.80
         220.03              4         414.58
         155.73              3         277.43
         337.43              4         311.55
         158.79              3         428.98
         114.58              2         653.00
         142.36              3         553.17
         157.63              4         499.60
          49.24              1         332.71
         225.31              3         248.50
           9.29              0         261.72
         159.97              4         294.56
         115.37              2         408.25
         176.64              3         121.06
          31.55              1         343.54
         188.07              3         316.86
          44.98              1         261.50
         287.99              4         259.18
         156.14              4         354.79
         152.64              3         244.92
         166.61              2         347.78
         164.36              4         268.98
         387.70              4         223.04
          79.16              2         435.04
         223.68              4         451.00
          91.16              1         443.15
         210.33              3         352.67
         263.85              3         525.92
         204.29              4         299.98
          46.22              2         421.90
         302.78              4         456.01
         506.12              5         215.72
         196.00              2         344.22
          87.17              3         583.61
         231.28              3         386.06
         280.49              4         570.06
          11.65              1         353.58
         116.58              2         188.39
          25.72              1         548.62
         162.17              3         212.57
         153.28              4         368.27
          42.04              1         613.02
          87.23              1         412.79
         187.56              3         322.32
         333.05              5         324.46
          74.51              2         325.22
         215.88              3         373.86
         562.36              5         188.75
          61.68              1         360.59
         420.83              6         425.12
         146.79              3         361.54
         156.56              3         274.98
         275.64              3         378.12
         312.57              4         423.61
         108.27              3         278.02
          64.31              2         542.72
         439.50              5         325.83
         184.17              3         483.08
         280.83              4         528.08
         208.50              5         439.51
          46.16              1         474.34
          44.77              1         309.10
         192.50              4         278.58
         394.65              5         158.84
         473.62              5         350.45
         423.56              5         399.39
          51.57              1         654.57
         107.14              2         133.93
         331.30              5         127.80
         408.84              6         175.21
         200.71              3         380.23
          28.07              1         564.79
         444.08              6         368.62
         153.66              3         375.40
         268.92              4         227.30
         209.73              3         217.09
          54.95              2         600.33
          37.83              1         541.68
         251.67              4         238.12
         214.98              4         264.07
         364.22              3         446.91
         463.33              5         269.64
         341.07              5         187.76
          64.86              2         225.07
         360.04              5         326.70
         245.51              3         284.63
         323.46              5         528.28
         113.13              2         509.25
         268.82              4         205.07
         156.50              3         629.62
         416.80              4         393.61
         531.39              4         234.26
          80.61              2         240.09
         473.67              4         273.62
          66.19              2         257.39
         320.28              5         261.52
          59.61              2         420.92
         380.97              6         214.70
         197.61              3         280.92
         227.88              3         564.80
          65.03              1         372.44
         402.25              6         232.34
         295.81              5         144.45
         345.43              5         323.00
          76.23              2         462.55
         217.26              2         287.04
          39.23              2         620.82
          43.96              1         591.30
         419.26              6         319.30
          85.63              2         460.48
         330.74              4         217.26
         247.85              3         490.26
         240.35              4         567.19
         102.45              2         141.01
          74.18              2         221.07
         342.02              4         422.94
          59.58              2         475.52
          25.24              1         603.92
         170.65              3         241.36
         332.07              5         328.85
         128.87              3         342.23
         153.72              3         475.96
         173.20              3         506.36
         346.92              4         325.94
         146.16              3         242.77
          86.51              2         238.88
         465.24              6         214.38
         249.24              5         597.64
          99.00              2         533.62
         275.61              4         208.37
         179.36              3         373.40
         221.67              3         577.37
         129.49              3         379.10
         227.98              3         263.13
         377.96              5         240.51
         210.80              4         561.50
         115.86              3         159.01
         275.25              4         504.20
         323.21              5         500.41
          40.34              1         390.99
         212.59              3         269.51
         423.98              4         340.44
         285.53              3         478.88
          43.60              2         458.88
          86.41              2         172.68
          42.17              2         259.45
         121.89              2         559.76
          59.31              2         400.59
         136.86              2         387.92
         181.96              3         515.23
         305.94              3         391.94
          97.14              3         694.07
          22.09              1         178.65
         103.66              3         276.29
         103.63              3         549.29
          90.30              3         371.57
         245.46              4         518.58
         398.95              4         297.63
          88.92              2         689.09
         267.76              4         242.25
          49.88              1         281.48
         275.99              3         471.28
         275.46              5         431.42
         393.48              6         401.91
         203.45              3         547.86
          64.74              2         358.56
         407.98              5         313.50
          84.68              2         501.98
         145.62              3         389.24
         147.92              3         216.15
         204.56              3         513.19
         110.78              3         193.34
         294.63              3         552.78
         121.83              2         302.78
         322.90              5         132.12
         212.72              4         378.88
         204.84              3         155.82
          75.82              2         551.79
         366.15              5         361.05
         226.22              4         437.02
         174.58              4         657.34
         157.46              4         234.82
         357.46              4         384.70
         203.78              5         567.26
         282.16              4         275.80
         392.40              4         249.25
         106.31              3         317.69
          19.69              1         155.72
         227.23              3         383.31
          70.65              2         273.21
          92.05              2         444.37
         327.19              5         479.45
         175.98              2         416.23
          99.34              2         410.96
          17.39              0         627.66
          55.79              2         121.26
         244.85              4         305.49
         337.27              5         305.23
          87.44              2         652.25
         107.69              3         425.46
         262.55              3         314.73
         216.10              4         439.48
         221.24              4         308.59
         243.64              4         135.56
         227.97              4         469.07
         117.62              3         549.51
         143.90              3         590.78
         120.87              2         471.09
          49.71              1         615.54
         163.58              4         435.29
         181.74              3         477.74
         214.00              2         383.22
         234.57              5         529.32
         274.90              4         190.02
         435.86              4         271.29
         476.71              4         250.42
          31.14              1         643.73
         165.41              3         416.21
         408.90              5         336.96
         104.21              2         272.70
         245.02              3         397.80
         208.21              4         282.92
         107.43              3         368.66
          90.89              2         211.17
         101.87              3         210.49
         117.69              2         579.27
         107.59              3         335.40
          68.28              2         551.30
         153.20              3         383.03
         261.95              4         221.96
          51.03              2         314.10
         215.24              4         307.91
         153.86              3         467.68
          21.52              1         321.92
          45.85              1         508.52
         191.55              3         465.10
         305.80              5         289.99
         216.45              3         395.76
           5.87              0         234.06
          62.01              1         281.07
         335.58              5         495.83
          53.13              1         173.82
         430.93              5         314.53
         113.13              2         213.96
         166.20              3         436.70
         319.02              5          64.56
         288.93              5         455.98
         138.15              3         472.64
          39.77              1         343.13
         228.22              4         379.24
          80.39              2         719.15
         237.97              4         462.49
         387.89              4         287.30
         335.48              5         343.88
          82.83              2         430.36
         175.76              3         537.17
          39.80              2         354.29
          93.55              2         377.68
         166.55              4         420.97
         250.10              4         267.74
          41.40              1         504.95
         127.19              2         451.77
         153.03              2         432.29
         201.83              4         526.70
          41.43              1         357.17
         287.79              4         277.58
         112.61              3         434.05
         159.15              2         499.61
          60.32              2         109.23
         137.49              2         488.38
         344.40              5         325.86
         211.43              3         544.87
          75.01              2         329.14
          16.35              1         492.29
         160.13              3         501.56
         156.64              2         500.84
         116.20              2         349.08
         236.31              4         387.64
         139.16              3         228.21
         109.81              2         419.06
         137.05              2         449.55
         195.49              4         343.14
          19.85              1         457.21
         169.43              3         437.80
          65.03              1         634.06
         116.52              3         418.68
          89.59              2         374.22
         276.85              5         352.86
         185.30              3         412.25
         356.74              4         316.99
          53.07              2         586.99
         104.24              3         496.71
         384.53              5         244.38
          24.90              1         250.26
          90.41              2         297.11
         376.66              4         172.20
         289.23              4         222.46
         275.59              4         389.91
           3.37              0         420.55
         375.12              6         219.14
         236.60              3         367.51
         188.69              4         280.87
         108.26              3         327.40
         294.08              4         485.45
         162.28              3         580.05
          71.68              2         280.06
         372.60              5         325.47
         151.65              3         173.70
         395.68              6         137.36
         303.86              5         189.79
         352.70              6         351.03
         280.32              3         243.51
         174.87              3         572.77
           7.99              0         606.42
         420.54              5         321.99
          58.93              2         454.05
         103.58              3         599.50
         124.84              3         215.13
         171.99              3         403.47
         270.28              3         417.03
         126.01              3          56.79
          46.96              2         576.50
         287.51              4         510.72
          97.31              2         349.89
         243.02              4         266.81
         446.00              5         360.28
          84.73              2         263.12
         117.94              2         458.50
          41.88              1         265.55
         248.78              2         388.41
         146.12              3         338.75
         257.20              4         402.95
          54.93              2         575.02
         346.92              3         343.36
           9.89              1         468.80
         153.64              3         357.22
          68.70              2         232.68
         221.30              3         338.51
         234.15              4         536.44
         132.17              2         361.56
          42.60              1         496.69
         113.06              2         503.93
          49.34              2         517.37
          65.69              2         703.63
         174.24              2         364.80
          20.32              1         303.04
         372.64              4         248.47
         265.02              4         318.67
         170.38              3         614.53
         140.40              3         203.27
         256.76              4         402.64
         302.64              4         300.08
         421.29              6         361.30
         291.18              4         363.51
         126.66              2         576.40
         172.86              4         180.05
         364.82              3         503.05
         151.75              3         277.58
         137.55              2         446.91
          51.66              2         290.36
         174.86              3         568.49
