    #Hard_water    #Hard_water    #Hard_water
   #Erot(W)cm-1             #J    #Speed(m/s)
         122.27              3         244.95
         182.90              3         563.96
         135.93              3         507.05
         235.99              4         530.16
         391.79              4         364.30
         217.74              4         266.38
         276.10              4         498.20
         474.10              5         232.94
          66.51              2         433.27
          96.99              3         607.10
          31.19              1         567.50
          23.51              1         391.18
         541.48              5         548.76
         346.43              5         727.04
         903.86              7         372.13
         274.06              5         699.23
         720.92              6         276.34
         710.01              4         585.37
        1095.61              8         399.11
         246.61              3         630.22
         132.63              3         295.23
         291.71              3         291.41
         349.83              5         283.78
         476.42              5         637.34
         212.63              4         189.67
         594.62              6         723.33
         659.23              6         829.39
          92.40              3         486.93
         287.26              5         105.30
         172.40              3         583.10
         228.17              4         575.19
         209.99              4         333.52
         315.51              5         339.34
         266.55              3         842.39
         473.50              6         782.80
         189.72              4         239.28
         306.63              3         414.84
         610.05              8         456.37
         412.27              5        1176.13
         338.03              3         515.13
         666.31              8         306.87
         221.22              4         420.98
         102.17              2         524.35
         329.81              4         413.27
         209.32              3         377.46
         148.73              3         383.31
         372.06              5         748.99
         145.49              4         848.35
         451.98              5         195.34
          82.37              2         383.43
         232.27              3         404.97
         170.94              3         413.15
         488.75              6         666.30
        1284.25              6         513.66
         687.49              7         594.16
         480.57              6         809.10
         311.73              5         692.02
         694.92              7         694.46
         161.75              4         616.48
         311.18              5         380.57
         223.75              3         338.50
        1043.85              7         404.75
         424.22              5         298.55
         254.34              4         384.91
         737.13              8         664.28
         413.01              6         304.24
         689.87              5         366.48
         340.91              4         717.14
         913.62              7         515.07
          74.49              2         428.96
         275.20              5         340.08
         493.52              7         469.98
         290.02              5         540.59
         271.23              4         296.23
         321.81              5         504.70
         322.83              4         241.39
          88.98              2         292.83
         108.49              1         321.99
        1281.89             10         383.00
         908.04              6         159.85
         233.62              4         500.66
         422.98              5         334.96
         475.11              4         294.65
         340.80              5         722.95
        1110.63              8         406.67
         437.24              4         374.65
         364.40              4         505.26
         373.53              5         337.14
         189.18              4         368.05
         134.15              3         590.07
          57.84              2         199.85
         222.74              4         437.27
         611.98              6         708.25
         243.37              5         805.04
          97.89              3         487.01
         434.65              4         773.25
         408.83              5         480.20
          36.84              1         202.88
         357.52              4         471.69
         537.19              7         337.35
         183.25              3         303.41
         237.32              3         839.33
         738.19              8         598.11
         220.13              3         440.92
         440.63              4         260.12
         608.65              5         362.23
         214.03              4         642.17
         235.86              2         344.06
          73.47              2         307.27
         462.76              3         574.97
         664.28              8         830.84
         699.46              6         565.32
          26.50              1         721.52
         494.35              5         558.95
          92.82              3         272.11
         394.66              6         731.06
         188.87              3         935.56
         279.24              4         365.65
         820.72              6         474.82
         125.75              3         211.88
         145.16              3         185.91
         711.72              7         368.25
          20.01              1         215.06
         147.06              3         308.45
         168.94              3        1029.94
         323.24              5         373.69
         539.38              3         316.96
         441.93              4         617.11
          58.29              2         255.24
         340.97              5         898.77
         602.46              6         802.68
         880.20              8         662.54
         173.43              4         529.74
         342.49              4        1210.41
         694.38              8         738.92
          66.27              1         222.28
         354.61              4         661.75
         240.40              4         557.15
         428.62              6         230.03
        1045.66              9         566.78
         428.85              6         505.25
          68.06              2         711.73
         555.37              7         573.32
         131.62              3        1007.45
         205.15              4         938.08
         258.25              4         749.05
         161.95              4         242.83
         575.34              4         713.70
         474.11              3         762.07
          85.13              2         373.78
         280.00              3         147.21
         288.76              5         663.19
         105.65              2         605.96
        1626.74             11         496.45
         449.58              6         423.77
         737.71              8         308.72
          77.29              2         931.41
          98.42              2         288.96
         392.66              4         310.98
         148.64              3         229.12
          54.44              2         399.30
         576.13              6         149.80
         188.93              4         278.53
         310.17              5         264.79
          94.33              2         362.86
         670.48              6         413.52
          69.29              2         366.81
         166.98              3         256.50
         381.26              5         534.17
         264.53              5         529.23
         459.43              4         327.80
         698.04              7         348.40
         304.51              4         686.75
         755.75              9         449.77
         471.37              4         694.43
         561.42              6         234.88
         197.28              3         299.27
         316.35              5         332.23
         203.74              3         461.41
         983.83              8         464.98
         748.52              6         842.77
         378.43              6         499.40
        1040.66              7         335.45
         110.88              2         635.36
         330.35              4         410.56
         382.34              5         383.56
         824.40              6         511.35
         582.69              6         419.93
         111.08              2         542.67
          70.50              1         743.87
          87.77              2         805.11
         792.38              4         329.53
         226.47              3         603.08
         208.94              4         433.70
         103.13              2         572.64
         283.99              3         388.81
         306.89              4         960.74
         198.55              3         432.37
        1254.25              9          49.13
         325.33              4         703.25
         256.89              4         595.00
         191.57              3         375.76
         343.72              4         575.39
          22.46              1         513.36
          59.24              1         417.51
         134.14              3         581.56
         864.09              8         285.57
          88.19              2         722.23
         587.16              7         400.53
        1090.83              9         683.77
         270.90              5         968.97
         295.28              5         235.72
         535.44              4         162.13
         697.10              8         504.51
         182.50              3         369.92
         249.02              4         324.10
        1282.47              6         347.02
         352.89              5         243.99
         413.56              5         518.79
         171.28              2         781.44
         439.90              7        1061.84
         392.31              6         811.42
         244.28              5         670.66
         956.61             10         302.27
         558.31              6         868.03
         880.94              5         565.10
          55.55              2         530.57
         510.83              6         360.79
         899.48              7         859.32
         369.92              5         484.30
         384.16              6         481.39
         222.90              3         547.48
         557.88              4         629.89
         515.61              5         607.59
         524.69              7         129.83
          63.54              2         611.70
         458.36              5         785.62
         174.83              3         689.61
         579.56              5         641.97
         317.01              5         388.42
         455.40              7         273.18
         150.36              3         368.83
         767.78              7         284.09
         250.75              5         481.34
         801.19              9         752.57
         198.53              4         186.53
          68.42              1         131.19
         192.05              3         361.00
          77.19              3         416.92
          53.59              2         363.99
         730.87              8         182.93
         362.64              5         469.04
         697.34              6         164.55
         378.47              5         575.92
         202.97              3         319.98
         226.05              3         367.08
          49.84              1         197.25
         268.53              5         503.30
         139.60              3         778.95
         549.44              7         558.94
         293.83              3         723.75
          76.77              2         755.79
         236.79              4         289.60
         467.17              5         805.83
         173.27              3         261.99
         183.31              4         748.20
        1040.41              9         445.40
         349.86              4         606.73
         159.22              3         283.18
         486.90              6         450.25
         432.04              7         237.63
        1255.10              9         945.08
         838.02              8         381.76
          52.16              1         872.82
         240.02              3        1060.10
         177.22              3         541.01
         105.28              2         221.41
         253.40              3         594.20
         512.37              5         125.62
         368.06              4         206.99
          36.89              1         752.60
         349.75              5         263.83
         211.10              4         336.20
         997.68              9         633.04
         371.65              5         334.94
         182.52              3         335.31
          62.59              1         676.76
         333.49              6         387.17
         160.29              3         646.79
         493.08              5         667.37
         236.29              4         529.34
         371.45              5         207.68
         849.15              5         399.28
         798.45              7         348.62
         229.12              4         660.89
         273.20              4         418.74
         384.82              4         411.39
         753.44              8         328.27
         631.02              5         632.88
         162.05              3         127.75
         547.03              5         452.02
         142.45              3         345.92
         281.43              4         298.66
         379.73              4         578.02
         177.50              3         185.15
         476.55              6         433.70
         286.60              4         442.68
         356.65              5         151.34
         603.85              5         574.54
         152.90              2         139.04
         153.42              4         571.44
          96.02              2         834.87
         241.24              4         471.53
         334.74              5         478.69
         305.11              4         496.56
         925.31              9         580.33
         255.73              3         407.26
         253.01              4         245.20
         500.20              5         430.07
        1732.42             11         358.47
        1160.88              9         788.13
           6.46              0         619.57
         644.72              6         362.92
         251.90              2         859.77
         487.31              6         564.84
          93.77              3         788.90
         720.65              6         260.50
         102.44              2         557.74
         608.94              6         532.44
         273.45              3         545.37
         161.57              3         602.09
         176.09              3         411.13
         222.28              3         601.81
          23.55              1         333.74
         124.18              2         666.61
         262.66              4         375.80
          38.30              1         205.75
         679.09              7         636.54
         512.35              6         356.51
         206.13              4         494.86
         258.71              4         871.75
          31.51              1         524.41
         551.31              7         419.03
        1074.96              7         410.74
          70.71              2         697.44
          90.16              2         347.34
         777.17              8         492.76
         210.60              2         523.29
         211.02              4         279.02
         231.72              4         219.85
         157.35              3        1013.06
         101.34              2         284.74
          14.83              1         322.46
         821.17              7         854.75
         123.56              3         513.12
         424.06              5        1030.65
          44.97              1         380.35
         522.17              7          78.10
         336.37              5         235.88
         533.81              5         824.24
          76.24              3         494.09
         426.84              5         604.87
         192.32              4         169.99
         748.03              7         588.22
         418.31              5         453.35
         139.50              3         357.40
          10.71              1         395.28
         973.34              7         577.50
         260.38              5         573.69
         783.12              7         471.35
         316.92              4         286.37
         111.37              2         193.46
         252.56              4         167.64
         117.67              3         844.52
         254.31              3         325.79
         252.78              3         532.43
         375.42              3         450.17
         221.42              3         225.38
          49.40              1         627.05
         602.98              7         523.51
         370.33              5         736.93
         160.25              3         608.27
          86.80              2         231.96
         328.86              4         554.91
         432.76              6         551.19
         422.46              5        1047.28
         104.76              2         446.67
          24.36              1         692.56
         205.55              3         255.38
         140.23              2         441.68
         592.33              6         419.47
         248.90              3         725.28
          71.41              2         716.80
          67.23              1         627.33
         184.98              4         793.73
         132.89              2         450.40
         622.56              5         317.23
         132.04              3         213.44
          17.07              1         647.32
         489.70              7         166.10
        1063.47              7         329.04
         143.33              3         730.28
         971.69              8         473.64
         131.62              3         458.71
         147.86              3         717.19
         398.16              5         838.14
          51.65              1         449.47
         265.53              4         495.40
         856.77              8         542.37
         505.97              7         507.45
         344.09              4         374.96
          91.73              2         282.64
         615.72              6         386.41
         215.67              4         508.53
         510.99              6         253.35
         236.30              4         765.34
        1215.74              9         162.67
         118.45              2         556.05
         227.13              3         624.61
         102.30              3         692.22
         190.19              3         288.62
         406.64              6         365.79
         466.75              6         301.10
         332.61              4         648.50
         273.18              3         496.52
         537.93              5         470.39
          32.13              1         523.21
         539.83              6         542.96
         456.49              5         562.48
          43.06              1         428.16
         623.87              6         827.12
         168.81              4         614.48
          49.01              2         411.82
         960.38              8         791.85
         115.46              2         663.53
          28.41              1         229.95
         346.67              4         815.81
         132.62              3         153.21
         435.06              6         713.73
         116.24              2         525.14
         155.25              2         367.78
         409.30              4         250.85
         429.48              6         227.08
         528.50              6         309.60
        1192.90              9         693.17
         708.58              5         608.15
         171.61              3         471.12
         164.19              3         770.73
         893.64              8         753.20
         330.49              5         699.45
         554.82              5         667.95
         166.88              4         516.55
         343.44              5         420.32
         149.06              4         660.05
         312.90              4         406.06
           8.70              1         366.50
          82.58              2         282.17
          22.52              1         742.51
         326.40              3         604.69
         203.91              3         420.89
         599.33              7         721.41
         353.45              5         733.74
         119.81              3         312.07
          98.93              2         531.45
          11.58              0         428.40
        1000.36              9          77.17
         227.24              3         449.46
         271.01              5         111.15
         187.47              4         634.30
         361.17              4         579.96
          37.47              1         740.42
         382.85              5         388.09
         544.65              6         391.67
         162.78              2         443.61
          64.78              2         634.52
         505.70              5         275.37
         226.95              4         417.09
          47.91              1         551.39
         260.91              4         646.88
        1549.98             11         285.58
         185.64              2         456.12
         224.98              3         297.37
         199.20              5         597.74
         400.75              5         385.47
         381.72              4         638.60
         418.89              5         311.34
         334.84              4         769.28
         646.44              6         377.34
          64.26              2         618.58
         169.09              3         773.83
         156.37              3          87.54
         449.05              5         449.43
         653.11              7         976.72
         358.74              4         384.66
         781.03              8         454.28
          88.13              2         402.30
         602.24              5         549.28
        1449.42              8         642.44
         644.56              5         515.63
          58.96              2         763.82
        1379.65             12         641.51
         764.12              6         472.81
         124.16              2         144.96
         189.56              4         448.49
         390.92              4         430.56
         310.80              4         445.25
         457.47              5         594.99
         326.86              5         466.94
         204.98              2         510.60
         537.40              6         338.99
        1382.61             11        1064.29
         123.06              3        1082.03
         145.57              2         481.03
         109.74              1         326.34
         294.31              5         335.48
         658.16              7         536.83
         110.03              2         400.69
         296.20              4         958.93
         753.71              7         260.90
          97.65              2         404.81
          63.51              2         175.30
         292.91              4         621.44
         118.06              2         925.03
         465.36              6         565.83
          78.52              2         131.66
         436.87              5         226.11
         362.96              4         809.00
         279.82              4         208.86
         957.52              9         708.96
         263.27              5         485.17
         125.55              2         262.70
         547.37              7         541.17
          70.23              2         645.32
         396.68              5         533.21
         330.12              4         334.66
         243.01              3         443.48
         116.33              3         419.45
         665.22              8         432.33
         130.18              3         279.44
          95.49              2         205.83
         635.08              6         539.32
         446.33              5         203.19
         265.02              5         336.13
        1383.93              6         976.84
         391.41              5         415.53
         541.28              4         632.98
          55.62              2         160.54
         146.11              4         569.09
         220.01              3         500.72
         268.07              3         199.19
         617.19              5         249.52
         288.43              3         589.59
         909.87              7         343.38
         405.54              5         616.05
         260.08              4         598.01
         330.01              3         438.67
          41.80              2         240.91
        1003.19              8         417.32
         121.44              3         215.05
         545.75              6         292.58
         170.57              3         618.73
        1224.43              6         205.52
          90.16              2         199.08
         405.68              4         380.12
         492.61              5         688.15
         449.70              6         535.02
         244.75              4         270.85
          57.46              2         536.39
         783.26              6         168.04
          81.99              2         797.81
         821.67              9         788.13
          88.45              2         310.64
         119.49              2         463.54
         655.36              5         901.84
         532.99              4         367.07
         409.15              5         453.37
         298.72              5         434.20
          77.46              2         103.80
         572.22              5         466.03
         143.08              3        1048.29
         450.07              4         538.52
         351.55              5         413.49
          83.25              2         576.74
         115.00              3         275.64
         180.36              4         570.07
         181.35              4         332.50
          84.47              1         445.36
         349.27              5         469.26
         613.80              6        1003.23
         424.28              5         317.09
         151.18              2         350.63
          23.20              1         561.37
         169.76              2         438.22
         457.84              6         523.95
         129.50              3         573.69
        1177.94              6         718.80
         386.29              5         454.72
         551.29              5         214.92
         416.56              4         382.57
         113.72              2         540.62
         860.09              9         207.59
         131.93              3         472.63
         653.25              8         669.94
         216.62              3         383.63
         797.45              5         801.65
         472.23              5         618.52
         247.80              5         591.43
         304.15              5         990.30
         353.24              4         414.64
          77.77              2         664.21
         506.29              6         319.77
         110.89              3         336.00
          84.78              2         509.24
          93.30              2         251.31
         235.33              4         477.52
         730.79              6         499.42
         529.09              6         731.17
          64.06              2         701.58
         149.64              3         441.47
         518.82              6         396.01
         215.86              4         436.34
         506.64              5         631.17
         326.59              5         452.59
         257.01              4         353.75
        1014.31              5         405.51
         179.31              4         348.61
         672.03              7         355.75
         784.79              7         460.34
          46.43              1         590.43
         311.39              4         566.78
         255.15              5         148.33
         512.12              6         669.44
         936.11              7         501.03
         977.00             10         662.07
         172.28              4         368.38
          18.25              1         495.12
         138.10              3         968.68
         555.98              6         489.59
         705.11              7         676.19
         617.61              6         463.19
         825.36              5         798.43
          46.37              2         463.56
         586.47              7         172.72
         159.18              2         425.45
          95.27              3         653.25
         702.58              7         899.66
         378.11              3         374.72
         279.54              4         584.00
         444.71              6         966.29
         128.30              3         375.17
         449.89              5         435.65
        1007.70              9         404.52
         525.75              6         150.77
         123.43              2         520.20
         487.54              4         727.74
         511.72              6         338.13
         645.94              7         591.21
         711.53              7         545.44
         170.72              3         854.67
         144.70              3         190.82
         221.83              3         423.86
          15.81              1         445.37
        1400.44              8         333.22
         316.54              5         627.23
         739.65              6         793.70
          76.50              2         360.49
         414.11              6          90.41
         306.34              4         590.69
         309.78              5         407.80
           3.09              0          82.40
        1185.10              8         561.12
         145.53              2         506.19
         729.05              8         352.79
          56.16              1         352.53
         602.05              6         371.32
         118.92              2         986.85
         164.17              3         868.77
          85.58              3         324.87
          86.74              2         448.56
         353.71              5         307.20
          77.11              2         516.62
         543.36              5         605.65
         434.84              6         190.03
         152.08              3         481.34
         821.06              7         443.84
         141.24              3         648.79
          31.56              1         522.46
         641.90              7         853.19
         356.28              4         302.87
         410.15              5         858.87
         968.55              8         262.87
         773.33              7         553.42
         242.09              5         376.22
         806.21              6         480.79
         535.64              6         312.18
         119.69              3         589.56
         174.65              3         925.68
         607.20              5         515.63
         255.06              3         661.66
         182.41              4         417.42
         683.73              4         396.01
         253.63              3         428.80
         580.96              6         742.60
         931.05              6         911.75
        1668.87             10         330.49
         806.61              8         639.05
         447.74              5         753.92
         560.28              4         619.08
           3.60              0         834.31
         327.96              4         971.99
         171.07              3         760.37
         756.80              6         488.97
          12.31              1         572.44
        1908.61              7         652.15
         594.38              5         213.29
         444.23              6         420.01
         801.27              7         360.98
          52.73              2         465.68
         276.74              3         494.92
         326.23              4         642.72
         307.55              4         923.43
         236.72              3         563.54
         164.82              4         479.94
         253.07              4         340.84
         140.97              4         505.78
         751.85              7         657.38
         506.16              6         359.97
         149.03              3         431.10
        1355.78              9         346.46
         321.31              5         508.53
         305.81              5         553.40
         211.31              4         162.76
         255.27              4         568.24
         183.10              4         381.42
         135.87              3         865.46
         521.44              5         742.75
         134.63              3         691.41
         197.40              3         918.03
          87.76              3         298.75
          11.66              1         225.12
         295.69              4         704.59
          88.82              3         457.58
         541.68              8         566.60
         734.56              7         381.54
         809.21              5         535.78
         347.89              2         417.11
         310.03              5         401.91
         420.78              5         243.01
         423.39              5         599.37
         302.81              4         598.26
         100.76              3         523.49
          66.92              2         174.61
         120.29              2         634.89
         575.26              6         320.71
         331.35              4         215.63
         320.91              4         309.56
         142.79              2         539.60
         289.35              4         664.54
         286.82              3         735.87
         170.56              3         406.61
          78.03              2         364.57
         404.33              6         471.66
         124.97              3        1011.51
         462.99              4         952.99
         529.29              6         499.09
         146.61              3         556.21
         124.56              3         391.87
         166.71              3         319.30
         563.14              7         399.60
         678.68              6         402.08
         528.44              5         785.27
          34.16              1         718.07
        1103.60             10         260.30
          39.53              2         266.49
         341.81              4         282.60
         331.65              4         496.34
         552.55              6         572.13
         279.39              4         329.63
          48.72              1         398.28
         462.02              6         478.23
         112.65              2         835.99
         192.10              3         741.83
         776.39              8         202.48
         127.00              3         692.41
          96.93              2         561.37
         491.57              6         612.20
         614.84              6         572.16
          10.50              1         752.50
         184.59              4         450.86
         499.98              6         673.02
         312.51              4         499.93
         665.31              7         628.11
         157.10              3         988.83
         405.64              4         598.77
         313.30              4         453.00
         445.88              5         457.72
          75.95              2         192.53
         372.69              5         464.76
        1644.10             13         111.01
         325.48              3         473.61
         381.82              6         629.42
         682.85              8         386.94
         306.98              5         918.47
          34.91              1         758.17
         186.86              3         196.90
         153.05              3         330.84
          71.82              2         798.86
         922.64             10         360.77
          92.98              2         295.56
         375.47              6         347.62
         221.82              4         295.06
         172.52              3         442.35
         267.25              3         538.82
          34.80              1         656.44
         169.73              4         155.32
         179.39              4         428.77
         104.49              2         152.97
        1040.65              9         445.48
         355.87              6         135.62
         283.88              3         383.87
         206.96              3         287.86
        1093.05              9         296.77
          29.87              1         330.92
         473.05              5         561.28
         313.38              5         580.92
         155.77              3         284.21
         527.27              7         740.61
         260.49              4         600.91
         520.46              4         404.41
         658.49              7         297.76
         500.66              6         582.79
         253.98              4         907.51
         316.76              4         247.17
         304.69              3         572.96
         123.69              3         903.21
         976.50             10         364.59
         787.32              7         252.60
          36.43              1         539.78
        1646.82             11         891.06
          62.41              2         784.89
          50.96              1         519.09
         267.83              5         671.13
         152.54              3         697.20
         615.93              8         687.35
         171.84              3         270.57
         186.62              4         502.70
         818.95              6         230.83
         406.50              5         254.55
         275.67              3         506.07
         168.91              3         541.28
         862.37              9         393.76
         404.70              4        1030.25
         313.23              5         721.23
         553.42              5         228.26
         236.21              4         678.06
         345.22              4         365.77
         369.35              4         490.07
         198.74              4         366.69
         371.31              5         504.00
         157.22              3         385.50
         184.73              3         313.67
         374.03              4         449.39
         320.79              4         431.04
         216.64              4         380.61
         343.85              4         322.72
         444.95              6         528.46
         164.76              4         633.35
          31.30              1         492.52
         514.83              7         294.76
          44.45              2         290.69
         762.67              9         197.20
          47.19              1        1050.02
         120.74              3         352.68
         130.36              2         423.73
        1448.51             11         152.45
         224.54              5         421.64
         185.73              4         470.12
         256.85              4         585.61
         191.50              3         225.79
         717.87              7         618.00
         214.39              4         282.73
         543.68              6         261.32
         890.18              6         276.42
          96.53              2         196.67
          43.02              1         251.26
         161.54              3         212.13
         559.98              7         452.64
         348.07              4         337.06
         434.70              6         563.47
         113.23              3         292.29
         357.16              4         825.98
          63.41              2         333.90
         103.31              2         157.49
         399.06              5         496.56
         806.64              6         183.45
         232.40              2         227.01
         538.88              6         245.19
         187.38              3         141.47
         560.79              4         547.85
         160.52              3         469.68
         389.35              4         174.34
         666.45              4         534.74
           6.67              0         730.64
         734.27              8         566.87
         191.80              4         349.98
         271.38              5         656.88
        1025.32             10         801.31
          78.78              2         736.93
         410.81              6         383.77
         179.27              4         364.43
          41.07              1         389.19
         268.58              4         664.00
          82.28              2         692.83
         503.43              7         538.24
         320.42              5         325.90
          15.03              1         478.69
         333.02              5         612.72
         655.77              7         159.80
         191.80              3         704.92
         387.73              5         284.71
         711.81              6         318.74
         425.00              5         208.12
         184.87              3         329.95
          86.46              2         834.82
         884.97              7         437.31
         177.78              3         385.80
         221.57              3         344.67
         908.48              6         230.06
         445.53              7         430.41
          29.53              1         461.72
         127.79              3         927.63
         108.18              2         865.22
         648.30              6         386.91
         370.67              5         470.42
          63.45              2         398.41
        1042.99              8         180.99
         146.28              3         314.02
        1232.26              7         610.65
         702.77              6         500.80
         114.08              2         153.06
         244.78              3         690.99
         712.86              4         710.36
         248.87              3         203.01
         387.05              6         216.48
         252.91              4         498.03
         181.31              3         754.86
          60.11              2         292.74
         354.32              6         597.17
         155.42              2         353.49
         552.17              6         184.74
         332.71              5         839.92
         114.61              2         278.16
         461.73              5         440.53
         493.72              5         819.95
         183.81              3         424.10
         328.40              4         487.15
         128.40              3         690.74
         219.95              3         973.57
          83.45              2         819.82
         659.97              5         535.40
         305.93              4         236.34
         323.76              5         479.94
          83.11              2         556.94
         396.01              5         280.50
          78.15              2         477.76
         168.73              4         469.49
         459.66              5         288.07
         131.83              2         517.24
         274.90              4         898.34
         247.63              4         265.19
         320.39              3         391.90
         346.00              5         836.92
         298.92              4         439.13
         104.11              2         700.46
         703.74              6         446.30
         254.29              3         354.23
         510.11              4         105.61
         128.46              3         224.16
         166.70              4         377.45
