      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
   #Erot(W)cm-1             #J    #Speed(m/s)
         345.07              4         548.27
          83.99              2         318.08
         394.84              6         295.39
          61.03              2         273.82
         856.61              9         253.17
         172.64              3         126.15
         152.41              2         538.80
         155.21              3         878.65
         261.82              5         629.78
         408.57              5         306.59
          47.09              1         235.06
         210.36              4         494.34
         270.90              4         414.96
         248.75              3         559.89
         514.94              6         428.86
          27.05              1         352.50
         637.16              7         459.34
         431.13              5         560.34
         398.23              5         362.08
         133.32              2         924.03
           7.77              0         324.62
         241.43              5         476.73
         605.48              7         294.88
         190.01              3         316.18
         155.59              3         569.55
         167.97              2         481.76
         203.82              3         416.69
         677.55              5         542.93
         529.99              5         462.14
         292.92              3         599.45
         437.61              4         296.78
         177.25              2         125.06
         354.82              4         281.75
         117.73              3         272.83
          70.56              1         616.68
          57.54              2         380.95
         252.87              3         463.11
          82.81              2         408.48
          99.33              2         228.19
         239.79              4         348.39
         186.75              3         334.39
         102.04              2         554.94
          27.48              0         157.90
         161.72              3         458.72
         472.53              4         432.09
         272.80              5         242.45
         140.17              2         546.58
         159.69              3         655.93
         160.66              4         635.15
         275.06              4         520.71
          37.51              2         334.81
         710.48              7         437.42
         371.02              5         159.76
         129.14              3         261.79
         237.61              3         378.53
         307.35              5         152.19
         242.96              4         801.75
         571.24              5         423.66
          75.27              2         597.46
          31.85              1         400.79
         325.95              3         466.77
         170.41              4         242.99
         374.81              5         237.77
         665.16              6         133.02
         166.98              3         581.31
          89.77              2         291.44
         215.09              4         598.78
         201.88              3         607.07
         136.96              2         506.04
          88.26              2         453.57
         263.78              4         630.29
         681.00              4         515.81
          36.37              1         368.83
          76.87              1         320.35
          93.91              3         215.23
          89.11              2         462.05
         102.23              2         297.84
         394.88              4         226.67
         710.78              7         277.76
         222.98              3         433.70
          86.53              2         541.58
         282.72              4         479.97
         240.53              4         250.79
         114.55              2         199.60
         179.00              3         629.96
          52.06              1         401.98
          85.09              3         469.28
          24.32              1         521.32
         260.34              3         471.50
         107.11              3         397.88
         227.43              4         555.55
         126.98              3         705.45
         354.59              6         390.40
         300.39              4         361.36
          17.03              1         622.92
         430.48              6         451.54
         204.64              4         407.48
         273.07              4         453.17
         151.49              3         529.28
          74.26              1         140.28
         598.95              6         367.39
         102.33              1         617.02
         512.55              5         445.47
          37.72              1         756.33
         376.27              5         518.48
         447.08              6         420.43
         540.77              7         406.19
         144.51              3         687.14
         269.25              5         321.94
         128.75              3         237.25
         113.71              2         415.75
         233.31              4         461.48
         177.83              2         338.65
         340.65              5         501.37
         406.57              3         222.60
         293.31              4         475.28
         260.33              3         474.11
         238.06              2         463.01
         686.85              7         530.65
         481.27              6         571.96
         235.81              4         333.56
          73.63              1         438.03
         246.45              4         227.54
         322.35              5         487.16
         352.21              3         504.99
         317.23              3         338.13
         247.14              4         211.91
         158.64              3         595.49
         222.56              3         190.18
         184.20              3         142.89
         331.63              3         421.86
         167.77              3         351.27
         184.43              3         220.07
         368.88              5         566.22
         181.46              3         447.43
         593.99              5         335.30
         165.25              2         586.46
          10.97              0         665.56
         190.07              4         195.21
         176.41              4         283.10
         132.53              3         413.02
         503.95              6         116.16
         137.52              2         542.29
          97.16              2         273.89
          82.92              2         601.52
         169.64              4         350.36
         185.90              4         767.16
         533.12              5         184.49
          75.46              2         314.41
         592.02              5         270.91
         470.37              5         152.81
          54.02              2         539.81
          28.96              1          76.92
         447.00              4         495.65
          68.24              2         700.58
         336.61              4         491.11
         147.78              3         505.69
         412.34              5         237.46
         211.77              4         644.49
         141.67              2         406.89
          79.65              2         462.83
          15.95              1         290.04
         323.85              4         716.66
         182.85              3         464.83
          41.51              2         271.53
         438.23              6         432.27
         252.00              4         484.18
         324.42              5         581.85
         594.41              6         353.73
         197.09              3         355.70
          82.73              2         572.75
         649.83              7         274.88
         324.44              5         172.10
         259.45              4         261.93
          63.84              2         255.39
         610.06              7         318.55
         141.89              3         310.01
         449.50              6         540.12
         349.45              6         372.35
         287.78              3         752.55
         404.67              4         224.95
         495.31              6         359.89
          94.26              2         492.73
          45.88              1         586.89
         132.30              2         404.30
         105.74              2         484.13
         311.84              3         518.41
          89.79              3         598.10
         298.48              4         562.86
          93.00              2         371.81
         337.03              6         486.25
          80.93              1         460.23
         210.41              3         673.51
         251.79              4         292.23
         271.69              4         366.50
         213.67              3         295.00
         690.67              7         193.38
         402.36              6         562.37
         684.24              8         284.62
         129.77              2         585.81
         383.80              5         458.48
         154.33              2         422.30
         181.47              3         416.11
         170.71              4         329.73
           2.51              0         281.38
         329.83              4         610.79
          86.24              3         437.40
         587.75              5         409.71
         133.48              2         687.34
          28.93              1         713.15
         487.24              6         214.64
         249.15              4         644.33
         216.61              4         428.65
         251.77              4         574.37
          55.11              2         569.94
         203.24              4         495.23
         121.01              2         420.52
          56.63              2         559.89
         299.65              5         470.13
         708.50              5         377.33
         102.95              3         533.97
         150.33              2         497.31
         471.88              5         428.38
         279.82              5         795.01
         125.77              2         161.03
         534.75              3         282.79
          31.64              1         421.96
         510.23              6         456.85
         235.60              3         601.94
         406.55              6         530.66
          88.38              2         544.97
          97.74              2         230.25
         281.55              4         505.50
         341.24              4         306.02
         114.94              3         225.15
         481.84              4         601.44
         392.68              4         120.23
         501.45              5         640.57
         397.35              6         384.62
         162.40              4         701.18
         207.38              4         321.38
          71.60              2         364.19
         365.72              5         571.53
          94.01              2         477.10
          55.61              2         548.28
          96.85              3         303.26
         259.62              5         375.74
         273.52              4         271.59
         753.78              6         319.77
         268.02              4         204.80
          30.46              1         441.88
         369.39              5         512.80
         319.87              4         277.49
         384.01              3         766.09
         512.40              5         335.77
          65.72              2         715.17
         407.18              5         737.58
         313.19              4         530.59
         419.43              5         610.02
          79.01              2         376.76
          91.12              2         629.10
           6.77              0         709.14
         487.05              5         458.20
         769.28              7         196.41
          12.60              1         283.36
          14.22              1         503.65
         287.91              5         353.80
         192.74              3         346.30
         691.07              7         407.55
         297.99              4         298.45
         360.61              6         387.06
         220.75              3         653.83
          75.06              2         389.22
         363.01              3         619.27
         451.21              7         461.10
         235.74              3         494.38
         541.54              5         353.97
         410.91              6         339.54
         262.15              4         819.75
         153.29              4         165.26
         215.46              4         443.90
         543.18              5         457.06
         211.38              3         315.70
         494.03              6         389.86
         340.48              5         539.65
           6.88              0         524.63
         148.33              3         825.15
          71.16              2         576.26
          32.34              1         322.18
         211.02              4         677.02
         365.00              4         544.24
         441.11              5         503.15
         237.42              3         419.53
         171.50              4         330.14
         198.16              3         187.95
         448.69              5         215.70
         430.06              7         655.65
         322.64              5         381.51
         475.40              6         342.59
         393.87              6         173.77
         502.85              5         291.94
         160.61              3         405.45
          96.65              2         247.07
         184.02              3         269.42
          80.70              2         245.43
         451.75              6         281.96
         360.12              4         459.78
         123.67              3         401.95
         219.53              4         647.17
          39.77              1         459.71
         128.57              3         452.90
         181.14              3         250.50
         174.20              3         525.02
         211.09              2         720.85
         580.26              6         144.25
         542.81              7         195.26
          42.99              2         395.02
         196.52              4         438.01
         568.56              7         323.01
         601.40              8         454.27
         287.02              5         457.12
          27.42              1         297.98
         192.22              3         645.81
         837.50              7         396.51
           9.19              0         163.50
         100.91              2         675.46
         508.87              5         314.65
         328.36              5         585.84
         106.74              2         340.65
         168.51              4         550.14
         573.00              7         235.02
         266.63              4         371.75
         269.06              5         328.26
         162.41              4         630.26
         224.01              4         512.67
         282.90              5         624.91
         460.01              5         422.55
         187.14              4         483.35
          27.84              1         383.80
          61.30              2         604.48
         287.28              5         629.91
         262.78              3         819.42
          94.59              2         459.01
         245.97              4         357.97
         367.02              5         370.75
          84.40              2         446.57
         158.73              3         548.86
         832.64              6         348.80
         134.27              3         288.55
         318.19              4         555.44
         184.67              3         861.05
         118.41              3         396.73
          31.28              1         183.87
         551.69              5         373.58
          57.99              2         331.14
         342.21              6         609.17
         233.71              4         419.42
          34.44              1         735.13
          88.14              2         175.86
         301.03              3         442.52
          91.30              3         579.01
         194.29              3         221.10
         425.14              4         458.43
         505.92              5         450.57
         467.47              6         233.80
         221.61              3         457.98
         380.66              5         739.51
          34.57              1         414.07
          63.33              2         326.81
         680.43              7         275.67
         386.45              5         344.09
         125.69              2         463.31
         685.70              6         232.08
         304.65              4         354.49
          41.85              1         728.48
          91.54              2         191.65
         647.76              8         313.38
         448.40              6         528.58
          91.01              3         597.14
         638.97              6         555.71
          74.09              1         317.03
         267.36              4         286.79
         268.14              4         312.52
         171.95              3         341.17
         104.72              2         431.15
         316.22              5         503.66
         766.97              8         354.40
         304.29              4         615.16
         502.84              7         508.41
         331.36              5         453.38
         349.15              4         565.03
         560.99              5         650.33
         807.00              8         360.41
         251.43              4         357.66
          68.77              2         498.85
         271.90              4         663.88
         389.51              5         622.63
         737.45              8         182.94
         423.76              6         246.65
         269.66              5         243.10
         112.05              2         315.55
         382.64              5         456.38
         437.42              4         302.59
          49.79              1         373.58
         163.96              3         329.02
         115.45              3         794.35
         746.00              5         365.24
         299.53              4         420.52
         231.99              3         319.92
          85.41              2         551.50
         376.90              4         489.02
          69.44              2         477.31
          17.41              1         277.19
          82.39              2         686.29
         287.11              5         334.69
          99.19              3         727.73
         473.11              6         284.52
          19.79              1         386.12
          42.61              1         480.02
         125.38              3         422.04
         245.70              3         252.00
         185.32              3         388.01
         162.94              3         135.04
          59.16              2         291.54
         182.00              3         271.36
         100.36              2         321.60
         223.56              5         130.91
         185.38              4         241.72
         126.39              2         220.03
         221.95              4         751.01
         104.97              3         354.71
         317.84              4         140.57
          97.71              3         248.96
         210.33              3         482.65
          92.62              2         737.90
         230.61              3         472.38
          35.14              1         270.25
         497.17              5         474.20
          54.73              2         523.96
         509.73              4         462.02
          67.00              1         452.30
         443.44              5         499.96
         403.02              6         695.41
          94.01              2         769.71
         309.60              4         687.76
         247.31              4         521.80
         346.19              4         715.51
         297.26              4         150.08
         254.89              4         488.51
         321.30              5         411.22
         215.10              3         209.99
         450.66              3         683.84
         174.93              3         477.51
         172.90              3         486.93
         148.38              3         442.25
         480.46              5         461.78
         317.17              4         142.50
          76.50              2         463.05
          59.61              2         287.02
          23.33              1         470.27
          36.00              1         698.12
         221.64              4         362.76
         190.54              4         396.05
         433.59              5         424.48
         163.76              3         298.26
         102.21              2         554.12
         615.17              7         151.55
         366.24              4         651.20
         426.19              4         247.21
         177.32              4         527.48
         211.70              3         296.08
         152.20              3         387.24
         723.88              6         233.57
         239.27              3         331.32
         432.09              5         234.23
          97.37              2         325.88
         308.56              4         396.45
         158.40              4         388.62
         449.08              4         408.82
         444.68              5         516.77
         644.43              8         516.75
         265.16              4         634.86
         126.16              2         671.20
         581.99              6         302.62
         631.26              7         535.97
         217.02              3         236.38
         173.60              2         359.25
          16.83              1         473.62
         472.08              5         315.46
         493.99              5         659.86
         538.50              6         317.97
           9.41              0         344.64
         120.43              2         385.95
         447.41              6         617.41
         401.99              6         321.84
         654.90              6         109.36
           9.23              1         371.17
          24.51              1         539.82
         712.68              6         185.42
         666.51              5         285.16
          36.31              1         325.49
          99.01              2         744.39
         427.32              6         292.87
         315.86              4         590.97
         256.43              4         702.98
         225.72              4         274.38
         151.38              4         456.16
         167.63              3         201.31
         552.54              7         448.91
         352.60              5         319.47
         170.32              3         426.60
         310.06              5         298.10
         247.30              4         300.81
         208.91              3         520.20
          58.00              1         188.56
          66.71              2         423.54
         198.87              4         455.94
         139.10              2         273.20
         927.86              7         229.69
         486.58              5         626.74
         165.89              4         921.14
         564.17              7         393.07
         494.64              4         655.36
         425.26              4         532.64
         604.97              6         176.37
         274.88              4         443.45
          60.10              2         317.33
         382.53              5         268.53
         128.12              3         843.60
         208.98              4         348.78
          13.87              1         736.98
         514.24              6         240.42
          92.31              2         301.71
         167.70              3         284.91
         111.49              3         394.86
          39.18              1         741.12
          32.56              1         223.73
         170.27              3         255.31
         260.18              5         410.51
         295.16              5         578.14
         141.54              3         467.20
         206.04              4         637.13
         161.32              3         433.54
         479.55              6         284.21
         111.97              2         364.85
         551.14              4         448.26
         512.55              6         443.21
         299.55              5         350.60
         179.61              4         618.48
         296.98              5         321.12
         209.18              4         374.06
         477.23              5         462.28
         237.00              5         328.73
         335.88              4         407.56
         128.28              3         525.93
         106.27              2         211.51
         236.41              4         243.21
         234.06              3         543.07
         353.78              4         401.35
         270.00              4         339.41
         159.33              2         438.39
         249.94              5         510.66
         447.93              6         384.61
         177.07              2         534.08
         122.56              3         679.91
          58.82              1         291.23
          92.55              2         495.89
         491.53              5         351.05
         361.27              5         724.27
          25.82              1         738.58
         319.55              5         385.55
         693.84              7         359.06
          81.93              2         754.94
         268.70              4         162.15
         150.14              3         440.19
         115.30              3         570.38
         141.55              3         691.25
          13.77              0         748.46
         305.54              3         609.83
         233.05              3         330.40
         247.07              4         377.60
         189.50              2         433.92
         137.58              3         861.95
         144.20              3         301.49
         678.08              6         534.45
         153.16              3         121.62
          30.33              1         238.96
         665.76              8         480.78
         193.76              4         335.52
         208.58              4         447.29
         449.67              5         309.53
         595.78              7          96.25
         114.27              3         270.72
         205.41              3         769.53
         154.15              3         188.96
         234.09              3         261.15
         146.79              3         606.31
          55.86              2         659.38
         249.15              4         452.69
         108.06              2         583.23
          74.33              2         745.20
         273.86              4         389.31
          44.93              1         206.40
         182.43              4         724.78
         439.16              6         213.32
         430.77              5         442.25
         269.14              5         421.26
         179.71              3         139.45
         149.92              3         553.42
         284.17              5         734.77
         273.15              4          69.01
         148.95              2         215.31
         300.06              4         708.23
          26.26              1         429.95
         375.58              5         328.28
         441.46              5         260.01
         101.13              2         739.94
         298.88              4         300.98
         265.28              4         599.24
         796.78              8         290.46
         452.29              7         533.67
          63.20              1         305.68
         385.01              4         525.28
         179.66              3         356.03
         125.87              3         487.85
          62.77              1         412.24
         145.31              3         452.24
         355.41              4         277.74
         706.69              7         432.13
         466.28              6         379.97
         551.24              5         272.00
         193.26              3         323.09
         189.55              3         679.82
         166.61              3         573.40
         392.43              6         368.27
          66.85              2         481.76
         256.27              4         706.12
         317.58              4         206.72
         242.97              5         609.25
         209.73              4         252.34
         194.70              2         323.39
          87.88              2         551.74
         536.88              6         461.34
         642.68              6         418.84
         325.39              4         423.15
         119.34              3         189.33
          96.92              3         462.90
          51.52              1         912.88
          90.71              2         459.09
          17.40              1         784.10
         303.91              4         520.76
         159.07              4         483.34
         189.75              4         581.62
         155.11              2         151.13
         363.78              4         289.24
           7.69              0         807.12
         405.37              6         274.18
         166.54              3         184.59
         576.34              6         180.64
          70.26              2         744.22
         359.10              3         425.59
          43.53              1         546.77
         318.10              3         405.25
         374.49              5         391.20
         606.05              6         511.69
         255.64              4         561.47
         119.71              3         272.41
         333.09              4         350.10
         449.47              4         376.92
         402.50              5         324.65
          50.62              2         310.40
         400.69              4         305.63
         727.66              7         283.98
         256.14              4         278.07
         232.20              3         256.09
         328.09              3         354.11
         195.78              4         497.46
         333.24              4         445.33
         153.11              3         391.87
         780.62              7         394.62
         120.30              2         773.02
         373.97              4         546.99
         130.73              3         380.33
          29.62              1         548.27
         585.87              5         409.27
         203.12              3         267.76
         259.62              3         335.13
         442.66              5         665.51
          16.71              1         745.27
         253.26              4         643.86
         610.95              6         557.94
         354.84              4         473.08
         513.30              6         356.90
         707.23              8         298.87
         136.67              3         579.34
         233.79              3         449.83
         270.40              4         514.65
         461.37              7         399.54
         433.94              5         470.55
         513.85              5         384.18
          68.62              2         563.46
         468.02              6         236.29
         268.18              4         309.38
         244.95              4         692.99
         326.94              6         356.78
         254.24              5         585.30
         720.25              7         458.23
         291.71              4         474.37
         441.09              6         192.33
         197.55              3         463.12
         220.38              3         319.72
         225.21              3         343.03
         358.63              4          86.74
          71.43              2         127.31
         528.69              5         269.75
         174.68              3         161.73
         186.52              4         490.37
         174.32              3         219.21
         464.44              5         666.04
          21.33              1         331.15
          51.73              2         548.45
         145.55              3         381.96
         289.20              3         277.81
         249.26              2         219.94
         409.25              5         469.32
          48.53              2         527.89
         455.94              6         643.40
         454.18              3         341.46
         590.58              6         376.44
         180.03              4         266.17
         587.70              6         460.49
         163.60              4         561.12
         158.21              3         714.91
         655.01              7         489.78
         282.11              4         472.59
          80.23              2         419.05
         468.63              4         369.09
          29.16              1         124.47
         236.78              5         298.90
         167.43              3         670.21
         136.61              2         363.78
         288.23              5         715.29
          73.71              2         506.01
          50.29              2         489.33
         109.14              3         454.47
          41.48              1         318.99
         294.36              5         253.91
          50.96              1         402.54
         668.49              4         200.57
          54.57              2         209.25
         391.77              3         256.33
         127.32              3         166.57
         204.78              4         442.09
         561.91              7         192.89
         437.01              6         330.48
          90.19              2         931.06
         146.46              3         730.44
          88.82              2         358.63
          68.27              1         546.03
         140.02              3         248.86
         184.62              4         429.46
         172.14              3         495.82
         903.63              6         253.48
         173.80              3         522.53
         767.65              8         337.24
         484.64              3         684.30
          53.94              2         310.18
         416.67              5         721.87
         277.78              4         386.60
         344.24              6         434.32
         122.52              2         444.74
         412.27              3         455.02
         630.27              6         174.22
          11.09              0         422.94
          86.46              2         156.39
         230.69              3         216.51
         713.11              7         222.24
         244.14              3         435.21
           3.14              0         450.00
         332.91              5         583.81
         432.55              5         227.43
         210.36              2         618.92
          73.68              2         634.35
         323.37              5         394.52
         180.90              3         362.48
          73.47              2         729.39
         165.94              3         478.91
         142.51              2         558.61
         307.87              5         468.11
         569.63              5         236.02
          50.99              2         554.47
         462.11              7         593.18
         263.98              4         400.66
         247.34              3         193.53
         403.85              6         137.95
         452.95              6         421.35
         323.54              2         135.29
         255.63              4          69.18
         450.27              4         260.58
         436.30              5         596.06
         528.52              6         514.67
          55.85              1         679.81
         287.96              5         282.01
          65.84              2         312.11
         204.74              3         623.85
         115.41              2         565.34
          44.83              1         460.58
          87.15              1         435.51
         152.91              2         611.17
         227.58              3         277.04
         345.27              5         419.92
         125.97              2         373.07
         151.75              3         307.74
         526.17              7         538.30
         292.39              4         533.82
         119.91              2         352.54
         617.65              6         313.94
         208.23              3         668.02
         346.07              5         286.14
         168.51              3         847.06
         320.79              3         446.04
         416.82              5         376.85
         354.41              4         334.14
         212.03              3         589.87
         544.36              5         195.02
         249.38              4         400.13
         402.81              5         513.26
         267.69              4         127.70
         329.19              4         351.62
         551.10              3         338.95
          88.61              2         423.96
         105.44              2         432.92
         230.83              3         314.60
         290.37              4          90.33
         385.95              6         646.80
         230.41              4         481.25
         260.59              3         686.69
         280.80              4         414.11
         358.39              6         310.23
         289.52              3         459.10
          85.13              1         636.10
         638.60              6         500.23
         260.31              4         605.12
         179.10              4         465.26
          81.87              2         806.82
         294.94              3         307.01
          56.46              2         371.83
         289.71              4         227.87
         115.84              3         465.91
         227.76              4         587.18
         532.21              5         334.03
         584.03              7         513.86
         119.53              2         669.32
         241.76              5         208.12
          42.23              1         233.42
         390.88              5         328.51
         251.79              4         371.54
         342.52              3         427.45
         566.73              7         415.25
          40.58              2         106.63
         454.61              4         565.54
         437.81              6         391.75
         302.05              4         247.62
         613.45              4         495.18
         352.97              5         619.26
         306.59              5         254.55
         758.85              6         422.38
         228.37              4         439.63
         291.01              4         274.28
          86.00              3         447.44
         302.05              5         529.85
         446.84              5         427.81
         233.71              4         812.05
         453.02              6         155.73
         416.44              5         597.69
          56.33              2         341.66
         162.48              3         292.17
         201.99              4         511.26
         370.92              4         429.90
         263.33              4         499.63
          73.85              2         683.11
          54.23              2         266.06
         113.64              2         571.10
         338.83              5         416.27
         433.88              5         238.07
         397.98              4         373.18
         606.73              6         440.43
         108.21              3         472.77
         217.56              3         402.06
         422.10              5         187.40
         285.33              4         566.74
         210.99              3         710.06
         216.54              3         277.91
         395.39              4         196.37
         589.05              6         341.54
         218.52              4         692.41
         191.50              4         854.14
         342.93              4         598.57
         427.23              6         313.98
         221.35              4         750.16
         206.53              4         484.97
         323.30              5         664.34
         305.17              4         583.16
          70.76              2         317.59
         182.50              2         472.39
         234.63              4         576.82
          14.84              1         551.15
          31.28              1         571.14
         125.83              2         282.59
         541.34              5         296.99
         250.81              3         163.66
         247.36              4         461.59
         325.30              4         218.62
         206.92              4         179.02
         119.46              2         698.90
         120.03              2         492.28
         197.24              3         418.16
         396.55              3         628.06
         232.72              4         533.93
          72.17              2         916.31
          49.74              1         325.81
         397.22              4         628.78
         366.18              5         572.13
         616.78              6         324.34
         362.24              4         289.43
         367.59              5         511.26
         383.18              6         303.62
         293.08              4         429.73
         445.59              4         587.82
         309.19              5         398.16
         392.85              4         505.03
         327.27              3         170.68
         327.21              4         725.23
          35.82              1         653.97
         136.85              2         299.55
         333.88              5         157.17
         230.75              3         280.98
          42.06              1         280.57
         148.69              2         692.48
         280.79              3         551.45
         480.77              5         490.90
         188.32              3         160.17
         743.01              8         264.01
          32.58              1         321.14
         154.89              3         564.40
          78.98              2         326.08
         141.32              2         510.89
         323.27              5         410.56
         550.11              7         481.94
         412.35              6         364.47
          16.67              0         366.32
         498.38              5         324.01
         420.98              5         310.50
          75.51              2         275.96
         183.26              3         432.41
          81.79              2         359.80
           6.02              0         424.06
         335.02              5         438.91
         515.48              6         529.00
         101.97              2         131.45
         207.69              4         374.16
         127.23              3         102.90
         171.22              3         417.90
         287.97              5         495.46
         212.30              3         608.84
         144.53              2         170.57
         209.48              4         325.18
         167.95              4         503.36
         232.88              4         394.46
          14.59              1         330.69
         319.48              4         269.39
          46.47              1         492.60
         524.45              6         582.48
         587.39              5         339.75
         358.88              4         364.44
         200.91              4         606.73
          57.61              1         522.67
          25.55              1         526.03
         121.80              2         369.33
